fid,building_volume,population_density,greenhouse_coverage,road_density,light_pollution,city
430,480910.875,1434.06641,0.0,41.47944,284.0,Den Haag
431,607536.25,2115.96924,0.0,45.38614,303.0,Den Haag
432,773534.875,1550.95752,0.0,33.82437,303.0,Den Haag
433,395174.96875,1338.56689,0.0,28.45766,278.0,Den Haag
434,266572.90625,1273.396,0.0,34.17078,243.0,Den Haag
435,1037170.3125,1316.27856,0.0,32.73465,254.0,Den Haag
436,1611093.625,845.19617,0.0,49.83052,261.0,Den Haag
437,504435.0625,505.65097,0.0,43.38577,261.0,Den Haag
438,1172102.25,161.63654,0.0,47.78757,227.0,Den Haag
439,0.0,0.0,0.0,4.17909,70.0,Den Haag
440,0.0,0.0,0.0,5.83285,64.0,Den Haag
441,187.35887,5.00646,0.0,4.89982,77.0,Den Haag
442,4634.88037,,0.0,,88.0,Den Haag
443,837235.375,481.89075,0.0,31.14844,188.0,Den Haag
444,217447.54688,423.58856,0.0,36.66551,201.0,Den Haag
445,892162.3125,894.94775,0.0,42.2831,250.0,Den Haag
446,1777821.125,1504.7782,0.0,45.98398,250.0,Den Haag
447,2322923.5,2215.27222,0.0,49.1068,309.0,Den Haag
448,4071736.5,1121.17834,0.0,45.48092,314.0,Den Haag
449,6173798.0,936.20392,0.0,40.83271,282.0,Den Haag
450,4768840.5,978.8905,0.0,33.80954,261.0,Den Haag
451,2036315.25,1354.69922,0.0,39.46198,262.0,Den Haag
452,2516869.75,1082.11084,0.0,33.27499,262.0,Den Haag
453,306502.90625,347.00903,0.0,34.68404,319.0,Den Haag
454,82271.625,149.78261,0.0,28.54648,298.0,Den Haag
455,418240.0,127.64555,0.0,52.3493,247.0,Den Haag
456,666461.375,320.22092,0.0,32.4572,199.0,Den Haag
457,627295.75,1075.88354,0.0,20.22182,199.0,Den Haag
458,375480.8125,436.83167,0.0,14.40687,241.0,Den Haag
459,1633458.375,1341.87732,0.0,31.14964,329.0,Den Haag
460,2135153.5,1412.54724,0.0,28.74479,369.0,Den Haag
461,7560351.5,1655.57483,0.0,34.18352,275.0,Den Haag
462,945389.0,182.44452,0.0,25.74475,275.0,Den Haag
463,9722.59375,31.11829,0.0,13.98977,103.0,Den Haag
464,8020.82422,37.38316,0.0,12.11418,111.0,Den Haag
465,5113.61768,8.75016,0.0,2.15553,111.0,Den Haag
466,0.0,0.0,0.0,,145.0,Den Haag
467,60319.80859,89.90399,0.0,11.76262,245.0,Den Haag
468,52571.46875,144.48254,47.26649,14.0203,494.0,Den Haag
469,16938.63477,9.12496,47.26649,2.94768,1277.0,Den Haag
470,0.0,0.0,0.0,1.94061,1277.0,Den Haag
471,0.0,0.0,0.0,0.23387,5877.0,Den Haag
472,0.0,0.0,0.0,3.02246,8059.0,Den Haag
473,142520.875,2.62249,897.22089,9.52853,2624.0,Den Haag
474,707193.5625,1.12696,897.22089,1.84872,2441.0,Den Haag
475,673104.9375,11.24836,897.22089,3.34293,2441.0,Den Haag
476,500763.65625,104.00569,1028.03101,6.08508,4896.0,Den Haag
477,206240.34375,95.74671,1581.16272,10.59388,6224.0,Den Haag
478,385487.0,163.56345,1178.22058,9.62355,5408.0,Den Haag
479,189245.25,89.12187,1178.22058,5.22256,2199.0,Den Haag
480,9549.78906,6.84025,115.56281,7.28518,2199.0,Den Haag
481,93402.29688,29.73428,115.56281,6.85977,592.0,Den Haag
482,1232.36719,2.94265,0.0,10.05761,1117.0,Den Haag
483,54488.73828,0.0,3571.88062,22.21983,1154.0,Den Haag
484,1688564.5,24.2224,768.79584,5.88869,483.0,Den Haag
485,929125.6875,37.47432,768.79584,5.52227,409.0,Den Haag
486,617863.125,46.11492,768.79584,29.54786,409.0,Den Haag
487,464276.125,240.62718,0.0,27.5397,622.0,Den Haag
488,359004.21875,280.37482,0.0,40.53864,488.0,Den Haag
489,640028.6875,551.2641,0.0,37.0448,312.0,Den Haag
490,811088.125,633.77313,0.0,33.8891,317.0,Den Haag
491,551459.0,1221.31348,0.0,27.42874,317.0,Den Haag
492,661198.8125,2177.58887,0.0,25.83982,244.0,Den Haag
493,125338.60156,2036.11816,0.0,40.66168,230.0,Den Haag
494,383952.375,605.5058,0.0,48.18159,237.0,Den Haag
495,10750166.0,1087.65466,0.0,50.99805,260.0,Den Haag
496,1470834.5,375.6463,0.0,44.51441,260.0,Den Haag
497,1441700.375,725.0517,0.0,59.37289,247.0,Den Haag
498,66114.04688,107.27959,0.0,19.80619,103.0,Den Haag
499,0.0,0.0,0.0,7.45468,101.0,Den Haag
500,18.95221,0.0,0.0,7.99896,92.0,Den Haag
501,0.0,,0.0,,86.0,Den Haag
502,133912.20313,949.86823,0.0,39.40263,215.0,Den Haag
503,131205.98438,217.884,0.0,27.29165,219.0,Den Haag
504,586958.625,1569.69739,0.0,42.6763,243.0,Den Haag
505,1079186.625,1652.08887,0.0,47.61487,243.0,Den Haag
506,1005073.5,1332.18152,0.0,44.80201,251.0,Den Haag
507,1556129.5,1261.72986,0.0,35.53263,257.0,Den Haag
508,2552604.75,1308.86792,0.0,22.96247,237.0,Den Haag
509,1704435.625,1510.49243,0.0,41.32855,211.0,Den Haag
510,1518427.875,1132.99402,0.0,31.45713,236.0,Den Haag
511,3135737.5,1026.58423,0.0,36.83801,236.0,Den Haag
512,3130881.75,849.323,0.0,40.26596,324.0,Den Haag
513,1797145.0,1428.96545,0.0,37.82798,360.0,Den Haag
514,1911794.25,674.52155,0.0,24.74236,299.0,Den Haag
515,1189906.75,1091.88318,0.0,20.45177,274.0,Den Haag
516,2709535.75,1329.22388,0.0,34.85645,274.0,Den Haag
517,1348062.625,2097.03198,0.0,32.64803,280.0,Den Haag
518,2478765.25,1295.60364,0.0,40.48891,281.0,Den Haag
519,1398486.125,441.28848,0.0,31.52996,252.0,Den Haag
520,68888.48438,84.1526,0.0,25.6918,173.0,Den Haag
521,3597.92725,15.41599,0.0,8.74397,180.0,Den Haag
522,342170.5625,1044.52014,0.0,46.81747,232.0,Den Haag
523,840601.6875,1191.51025,0.0,26.90981,232.0,Den Haag
524,1533685.0,1960.46375,0.0,45.39949,268.0,Den Haag
525,1489290.75,1438.39685,0.0,49.12552,283.0,Den Haag
526,1899339.375,1923.46045,0.0,31.0657,252.0,Den Haag
527,2164265.0,1774.24341,0.0,24.75665,224.0,Den Haag
528,2076131.875,1730.11926,0.0,31.47163,263.0,Den Haag
529,1712174.625,1220.20496,0.0,39.43723,263.0,Den Haag
530,2964832.5,1103.32483,0.0,39.97933,375.0,Den Haag
531,9548890.0,1319.42786,0.0,38.91742,386.0,Den Haag
532,5662336.5,1110.75659,0.0,35.09616,277.0,Den Haag
533,2953987.0,821.68317,0.0,29.58427,244.0,Den Haag
534,2029012.125,1144.47827,0.0,22.69535,244.0,Den Haag
535,1350878.25,786.85071,0.0,34.38831,257.0,Den Haag
536,1545642.625,1658.87939,0.0,29.14625,337.0,Den Haag
537,21710810.0,1072.71045,0.0,49.60607,362.0,Den Haag
538,8666735.0,661.35248,0.0,39.38721,244.0,Den Haag
539,0.0,0.0,0.0,2.42363,91.0,Den Haag
540,274.68823,5.88529,0.0,3.52167,102.0,Den Haag
541,0.0,0.0,0.0,,102.0,Den Haag
542,0.0,0.0,0.0,,135.0,Den Haag
543,0.0,0.0,0.0,2.15648,212.0,Den Haag
544,32063.10352,110.94355,0.0,17.75258,282.0,Den Haag
545,6764.29736,32.67349,0.0,4.41152,345.0,Den Haag
546,0.0,0.0,0.0,1.33506,345.0,Den Haag
547,0.0,0.0,0.0,1.01233,497.0,Den Haag
548,514.75647,0.0,0.0,,704.0,Den Haag
549,188713.95313,0.0,897.22089,8.36515,481.0,Den Haag
550,695879.1875,0.0,897.22089,6.47982,1895.0,Den Haag
551,847759.125,18.82069,897.22089,1.47343,1895.0,Den Haag
552,572135.375,78.33946,1169.35278,6.3033,6925.0,Den Haag
553,621045.125,204.43475,272.1319,9.13766,7075.0,Den Haag
554,233931.75,39.83261,272.1319,17.84475,2177.0,Den Haag
555,147910.89063,11.71066,115.56281,11.56379,633.0,Den Haag
556,367661.65625,52.38845,115.56281,4.13661,633.0,Den Haag
557,121543.08594,0.14423,115.56281,3.44553,623.0,Den Haag
558,0.0,0.0,0.0,5.72623,312.0,Den Haag
559,9307.41309,37.49453,0.0,8.77667,449.0,Den Haag
560,488849.5,39.10351,768.79584,16.3502,592.0,Den Haag
561,737018.8125,24.65169,768.79584,13.89811,596.0,Den Haag
562,1029207.75,120.4384,0.0,17.74467,596.0,Den Haag
563,422448.25,248.86882,0.0,34.5568,555.0,Den Haag
564,516902.15625,417.7034,0.0,43.18607,305.0,Den Haag
565,429704.0,480.53848,0.0,34.77137,316.0,Den Haag
566,1224603.625,1605.33557,0.0,29.85293,299.0,Den Haag
567,2206372.5,1549.79785,0.0,46.77218,299.0,Den Haag
568,1004102.125,1519.38464,0.0,38.40762,268.0,Den Haag
569,66266.50781,563.28735,0.0,39.96331,236.0,Den Haag
570,705719.75,576.64258,0.0,42.5223,244.0,Den Haag
571,777910.8125,514.1333,0.0,36.10928,256.0,Den Haag
572,1036596.4375,511.64438,0.0,52.98508,256.0,Den Haag
573,43834.67188,33.29967,0.0,38.21661,218.0,Den Haag
574,0.0,0.0,0.0,9.80959,91.0,Den Haag
575,0.0,0.0,0.0,4.1274,73.0,Den Haag
576,10028.32129,8.7418,0.0,7.62008,81.0,Den Haag
577,47151.30469,,0.0,,80.0,Den Haag
578,464125.40625,5.94505,2797.04175,5.85855,1174.0,Den Haag
579,844346.8125,75.66506,2797.04175,4.69858,1033.0,Den Haag
580,691039.875,60.82224,2797.04175,2.67002,1033.0,Den Haag
581,431060.125,71.76366,2797.04175,7.07587,630.0,Den Haag
582,394255.5625,71.06386,2797.04175,8.41563,374.0,Den Haag
583,291386.78125,103.76488,2797.04175,7.28161,202.0,Den Haag
584,300100.625,101.67724,2918.45044,18.49695,236.0,Den Haag
585,540151.75,180.1006,1336.43518,5.00729,236.0,Den Haag
586,676955.5,60.54158,1215.02661,2.97191,557.0,Den Haag
587,813112.1875,113.8216,1215.02661,1.16975,1160.0,Den Haag
588,936432.9375,212.38884,1215.02661,8.732,733.0,Den Haag
589,573998.5,364.75134,1215.02661,26.50674,431.0,Den Haag
590,448456.1875,503.81412,0.0,34.57154,431.0,Den Haag
591,2543705.5,383.60513,0.0,57.13477,436.0,Den Haag
592,738863.6875,454.28503,0.0,47.83101,438.0,Den Haag
593,775653.875,503.79282,0.0,35.81369,814.0,Den Haag
594,1478893.25,313.38962,1118.20349,31.38334,1119.0,Den Haag
595,831267.0625,71.27118,1118.20349,16.0382,1184.0,Den Haag
596,582774.0,81.15068,867.58179,5.63036,1184.0,Den Haag
597,471621.25,156.33638,867.58179,9.88026,819.0,Den Haag
598,1269370.0,126.51533,1688.50916,5.00327,1704.0,Den Haag
599,490086.8125,153.91376,820.92749,9.35551,15647.0,Den Haag
600,609948.5625,286.32132,2486.04028,16.38206,29645.0,Den Haag
601,544672.75,34.60404,1665.11292,6.7816,29645.0,Den Haag
602,876030.875,64.07045,1665.11292,2.9548,19897.0,Den Haag
603,831615.75,136.80382,1859.91968,7.67354,1973.0,Den Haag
604,510101.875,135.43584,268.57443,12.16528,436.0,Den Haag
605,502624.15625,119.29342,73.76765,10.34363,158.0,Den Haag
606,205019.98438,137.74457,0.0,23.72985,158.0,Den Haag
607,84226.0625,45.42743,0.0,10.11948,90.0,Den Haag
608,0.0,0.0,0.0,9.64394,62.0,Den Haag
609,0.0,0.0,0.0,3.80352,86.0,Den Haag
610,0.0,0.0,0.0,6.20263,37.0,Den Haag
611,283168.59375,0.0,2797.04175,7.66542,885.0,Den Haag
612,615610.3125,63.42396,2797.04175,2.38027,1155.0,Den Haag
613,672570.0625,28.92128,2797.04175,2.19574,945.0,Den Haag
614,509380.90625,153.57533,2797.04175,15.09864,945.0,Den Haag
615,454039.59375,288.12405,2797.04175,27.24759,645.0,Den Haag
616,750235.0,156.00342,2797.04175,8.43419,554.0,Den Haag
617,453057.15625,106.49435,2797.04175,8.53991,418.0,Den Haag
618,34348.08203,123.47676,2918.45044,34.02985,277.0,Den Haag
619,461433.1875,228.01894,1336.43518,7.36828,277.0,Den Haag
620,574663.75,146.86174,1403.53235,5.761,552.0,Den Haag
621,382778.03125,198.14175,1282.12378,14.37883,1233.0,Den Haag
622,59358.05469,149.03374,1215.02661,33.3493,789.0,Den Haag
623,840946.125,582.1662,116.10418,31.07948,401.0,Den Haag
624,574274.6875,703.29889,0.0,41.80466,401.0,Den Haag
625,1066417.625,524.22174,0.0,43.47728,424.0,Den Haag
626,1910628.0,354.44583,0.0,40.75911,397.0,Den Haag
627,1062864.625,316.3721,0.0,28.03445,390.0,Den Haag
628,861223.9375,171.05698,867.58179,32.21399,747.0,Den Haag
629,438758.34375,134.5356,867.58179,13.21494,974.0,Den Haag
630,3723401.5,59.51048,867.58179,2.49348,974.0,Den Haag
631,1079046.25,223.13109,867.58179,8.29393,791.0,Den Haag
632,923425.8125,146.57347,1688.50916,5.61071,843.0,Den Haag
633,683238.9375,497.36307,820.92749,18.86757,7693.0,Den Haag
634,368205.4375,304.0101,2486.04028,21.25591,14570.0,Den Haag
635,1616379.75,76.01285,1691.99146,7.3644,14570.0,Den Haag
636,861379.0625,111.66966,1691.99146,8.34381,11374.0,Den Haag
637,540565.625,154.59425,1859.91968,10.4918,1036.0,Den Haag
638,570728.25,161.89391,194.80676,9.72932,546.0,Den Haag
639,640203.75,357.48529,0.0,26.42215,297.0,Den Haag
640,268764.84375,1077.30835,0.0,33.07454,297.0,Den Haag
641,125793.57813,350.85675,0.0,26.35681,185.0,Den Haag
642,0.0,0.0,0.0,7.14392,135.0,Den Haag
643,1240.59473,52.45399,0.0,12.34023,98.0,Den Haag
644,39681.95703,506.3508,0.0,14.39956,62.0,Den Haag
645,1240.90015,14.98709,0.0,9.18932,62.0,Den Haag
646,0.0,0.0,0.0,1.30706,42.0,Den Haag
647,0.0,0.0,0.0,7.59681,58.0,Den Haag
648,0.0,2.94265,0.0,7.7212,56.0,Den Haag
649,0.0,0.0,0.0,0.70415,67.0,Den Haag
650,0.0,0.0,0.0,5.92964,67.0,Den Haag
651,0.0,0.0,0.0,6.59755,81.0,Den Haag
652,0.0,0.0,0.0,1.50038,97.0,Den Haag
653,1688.04956,13.15072,0.0,2.59343,133.0,Den Haag
654,0.0,0.0,0.0,2.64664,173.0,Den Haag
655,42131.99609,42.57081,0.0,6.94412,173.0,Den Haag
656,0.0,0.0,0.0,,174.0,Den Haag
657,0.0,0.0,0.0,,200.0,Den Haag
658,10105.42188,35.49513,0.0,14.30146,236.0,Den Haag
659,34808.33594,122.57193,0.0,8.58628,279.0,Den Haag
660,3558.00342,58.62764,0.0,8.65347,279.0,Den Haag
661,0.0,0.0,0.0,3.67762,247.0,Den Haag
662,0.0,0.0,0.0,5.83887,206.0,Den Haag
663,0.0,0.0,0.0,7.88089,179.0,Den Haag
664,0.0,5.88529,0.0,4.1221,176.0,Den Haag
665,2458.11523,0.0,0.0,9.69714,225.0,Den Haag
666,232960.21875,111.39674,120.9236,6.2337,225.0,Den Haag
667,194960.90625,50.26011,120.9236,4.64252,418.0,Den Haag
668,1880.45654,0.88331,466.46896,2.91709,1613.0,Den Haag
669,409383.9375,34.23331,466.46896,10.99312,3910.0,Den Haag
670,510732.84375,77.92511,466.46896,7.3098,1695.0,Den Haag
671,38741.75391,137.81473,466.46896,21.88671,1695.0,Den Haag
672,91299.58594,435.05597,0.0,21.29669,433.0,Den Haag
673,32215.02148,196.61613,0.0,23.01138,235.0,Den Haag
674,27895.87891,827.19312,0.0,34.69112,211.0,Den Haag
675,735265.9375,429.49881,0.0,41.05321,219.0,Den Haag
676,1626360.5,687.74249,0.0,51.05836,219.0,Den Haag
677,767415.75,1171.91406,0.0,37.83814,213.0,Den Haag
678,414807.1875,642.83081,0.0,48.06546,202.0,Den Haag
679,568408.875,374.44592,0.0,31.75855,175.0,Den Haag
680,1463.92212,21.23997,0.0,29.75925,164.0,Den Haag
681,1120146.0,952.0957,0.0,33.15625,164.0,Den Haag
682,773578.875,1173.26697,0.0,41.89654,243.0,Den Haag
683,633848.1875,924.54791,0.0,45.50636,303.0,Den Haag
684,1488519.5,976.09863,0.0,50.11519,412.0,Den Haag
685,503122.21875,1313.66382,0.0,44.57531,384.0,Den Haag
686,1964667.25,1085.53503,0.0,43.52177,330.0,Den Haag
687,1055522.0,1914.50342,0.0,43.38708,330.0,Den Haag
688,1737643.625,1942.23584,0.0,47.56006,323.0,Den Haag
689,4053198.0,1612.38074,0.0,48.85759,359.0,Den Haag
690,14066277.0,1889.63721,0.0,38.74031,386.0,Den Haag
691,3863441.25,1160.46887,0.0,32.75607,395.0,Den Haag
692,3520919.5,1575.6875,0.0,38.1958,395.0,Den Haag
693,0.0,0.0,0.0,8.15532,17.0,Den Haag
694,0.0,0.0,0.0,13.11101,23.0,Den Haag
695,0.0,34.79861,0.0,17.14366,34.0,Den Haag
696,178944.0,227.82657,0.0,28.66931,51.0,Den Haag
697,19236.38281,59.1996,0.0,18.88237,51.0,Den Haag
698,198883.51563,216.1897,0.0,30.29112,128.0,Den Haag
699,646097.875,1864.67029,0.0,43.88435,171.0,Den Haag
700,589573.0,1150.6864,0.0,27.98097,166.0,Den Haag
701,509032.5,467.21161,0.0,24.34414,202.0,Den Haag
702,4975342.5,295.65329,0.0,43.92659,202.0,Den Haag
703,1062000.375,1389.33191,0.0,34.27459,214.0,Den Haag
704,1822832.625,1894.60938,0.0,34.09258,240.0,Den Haag
705,4968457.0,1408.14893,0.0,35.88176,349.0,Den Haag
706,7885.63232,11.77059,0.0,11.59214,55.0,Den Haag
707,0.0,0.0,0.0,6.48563,61.0,Den Haag
708,0.0,0.0,0.0,3.23185,61.0,Den Haag
709,2609.72803,11.58182,0.0,7.95506,77.0,Den Haag
710,16074.09863,23.54118,0.0,5.71333,86.0,Den Haag
711,6843.97266,27.4523,0.0,8.79791,106.0,Den Haag
712,9089.73633,32.96317,0.0,11.88563,121.0,Den Haag
713,12652.88867,5.88529,0.0,9.32697,121.0,Den Haag
714,948.88245,15.75774,0.0,7.35308,138.0,Den Haag
715,5693.58691,11.97857,0.0,9.87158,183.0,Den Haag
716,93217.95313,167.06918,0.0,21.04206,226.0,Den Haag
717,361554.4375,346.44952,0.0,58.04059,257.0,Den Haag
718,383874.40625,388.43597,0.0,51.741,257.0,Den Haag
719,78206.65625,72.94012,0.0,14.38893,221.0,Den Haag
720,4564.3418,25.95516,0.0,8.61652,210.0,Den Haag
721,0.0,0.0,0.0,8.62843,181.0,Den Haag
722,6016.28076,24.29762,0.0,6.84756,223.0,Den Haag
723,11506.74609,15.12123,0.0,4.24393,246.0,Den Haag
724,445350.75,123.80051,120.9236,17.82932,246.0,Den Haag
725,467106.46875,8.82794,120.9236,15.2122,324.0,Den Haag
726,536003.8125,53.9792,0.0,23.24374,618.0,Den Haag
727,88568.41406,66.23791,0.0,31.34033,1095.0,Den Haag
728,22067.72656,34.56367,0.0,35.94609,845.0,Den Haag
729,26383.7793,40.84672,0.0,32.48724,845.0,Den Haag
730,6843.33594,57.4354,0.0,21.97531,355.0,Den Haag
731,1695.70361,36.75019,0.0,33.92289,188.0,Den Haag
732,482692.90625,777.16876,0.0,52.87574,193.0,Den Haag
733,1274615.625,892.3457,0.0,43.24848,223.0,Den Haag
734,3011374.75,863.43671,0.0,43.14857,223.0,Den Haag
735,3262259.25,875.71777,0.0,45.10199,238.0,Den Haag
736,3522265.25,581.86957,0.0,60.13694,227.0,Den Haag
737,5240433.5,480.09705,0.0,42.1858,187.0,Den Haag
738,831010.0,211.85899,0.0,30.15673,163.0,Den Haag
739,145852.67188,364.13345,0.0,18.31719,163.0,Den Haag
740,779658.5,2101.72705,0.0,52.47747,198.0,Den Haag
741,624350.875,1506.78699,0.0,61.96695,304.0,Den Haag
742,1518882.25,779.15906,0.0,48.25194,373.0,Den Haag
743,7765304.0,915.90375,0.0,34.92433,383.0,Den Haag
744,1246659.375,1153.41943,0.0,45.76435,342.0,Den Haag
745,1207367.625,1812.0072,0.0,42.59764,342.0,Den Haag
746,1869359.75,1459.28894,0.0,36.88486,353.0,Den Haag
747,10387063.0,1367.74084,0.0,41.09114,702.0,Den Haag
748,10595644.0,1506.07471,0.0,46.47714,747.0,Den Haag
749,7408910.5,1127.35425,0.0,50.19604,492.0,Den Haag
750,3242266.25,1967.36194,0.0,35.62699,492.0,Den Haag
751,463127.5625,5.91623,2797.04175,3.29516,356.0,Den Haag
752,689016.75,57.66391,2797.04175,4.68435,227.0,Den Haag
753,728355.8125,42.96126,2797.04175,4.49988,266.0,Den Haag
754,2241804.0,91.74221,3481.28735,13.47638,316.0,Den Haag
755,405000.6875,123.9713,684.24567,9.19609,329.0,Den Haag
756,657972.3125,53.88005,684.24567,5.22015,329.0,Den Haag
757,346471.9375,50.52793,2270.68701,7.42222,404.0,Den Haag
758,530964.5,50.20589,1586.44128,0.41699,679.0,Den Haag
759,790755.8125,84.59743,1215.02661,1.65925,964.0,Den Haag
760,247403.54688,184.67891,1586.44128,5.85984,743.0,Den Haag
761,859793.3125,263.56348,521.22644,13.55314,743.0,Den Haag
762,517117.75,248.06245,521.22644,14.86885,1817.0,Den Haag
763,510422.625,146.29871,521.22644,8.73313,1971.0,Den Haag
764,398205.375,146.75574,771.84821,12.0544,856.0,Den Haag
765,859225.25,156.59717,782.40277,10.59271,742.0,Den Haag
766,336135.34375,50.1494,531.78101,8.3356,561.0,Den Haag
767,508945.09375,135.61839,1319.19812,7.98443,561.0,Den Haag
768,1107590.75,146.93687,1608.34448,12.17905,778.0,Den Haag
769,2431666.0,155.95956,1608.34448,15.60097,1041.0,Den Haag
770,1209423.5,68.10011,820.92749,2.16851,4247.0,Den Haag
771,753529.1875,142.86931,2486.04028,15.23183,6718.0,Den Haag
772,412392.375,41.97549,1665.11292,2.88337,6718.0,Den Haag
773,447765.46875,165.22105,1665.11292,5.83383,2521.0,Den Haag
774,128806.8125,212.36467,1701.56604,23.57708,454.0,Den Haag
775,174276.4375,299.94556,0.0,27.74092,214.0,Den Haag
776,28732.33984,104.98469,0.0,14.37341,104.0,Den Haag
777,0.0,3.74945,0.0,1.52386,104.0,Den Haag
778,0.0,0.0,0.0,7.38368,65.0,Den Haag
779,0.0,0.0,0.0,4.17158,55.0,Den Haag
780,870277.5625,87.5734,1769.84314,7.41119,229.0,Den Haag
781,348049.34375,30.00794,1769.84314,3.12056,416.0,Den Haag
782,276092.15625,150.40198,2653.73999,13.81407,707.0,Den Haag
783,565564.75,135.9301,507.45157,5.23015,1376.0,Den Haag
784,676862.3125,59.89112,507.45157,3.92727,1382.0,Den Haag
785,480640.8125,274.38043,904.59741,17.69108,738.0,Den Haag
786,527461.5,76.71475,800.32159,8.46894,738.0,Den Haag
787,489392.5,101.80316,800.32159,13.5083,171.0,Den Haag
788,193490.04688,22.10485,403.17569,7.14537,89.0,Den Haag
789,75036.85156,18.74727,403.17569,9.73884,72.0,Den Haag
790,0.0,0.0,0.0,5.90278,48.0,Den Haag
791,614270.875,133.28638,2277.29468,11.30622,543.0,Den Haag
792,518051.59375,180.7997,507.45157,12.53077,982.0,Den Haag
793,776589.0625,130.06943,904.59741,11.50357,1456.0,Den Haag
794,1128884.5,79.71834,904.59741,9.17982,635.0,Den Haag
795,466678.84375,101.09138,397.14587,6.57476,635.0,Den Haag
796,44841.46094,23.95257,397.14587,12.16381,160.0,Den Haag
797,0.0,0.0,0.0,4.90096,79.0,Den Haag
798,67012.61719,0.0,0.0,10.21754,59.0,Den Haag
799,9934.55176,90.10324,0.0,9.54854,64.0,Den Haag
800,804355.4375,400.3544,0.0,20.19081,82.0,Den Haag
801,715055.25,541.46631,0.0,35.35282,88.0,Den Haag
802,475.74484,2.94265,0.0,14.48601,158.0,Den Haag
803,7425.83789,17.65589,0.0,0.60367,118.0,Den Haag
804,9883.50977,38.54484,0.0,4.0781,123.0,Den Haag
805,444.66946,2.65223,0.0,1.98189,123.0,Den Haag
806,0.0,0.0,0.0,4.11326,145.0,Den Haag
807,25026.90625,46.20954,0.0,2.96431,301.0,Den Haag
808,306273.8125,85.29096,1153.86169,4.75766,692.0,Den Haag
809,767327.375,24.01222,1153.86169,8.316,814.0,Den Haag
810,127931.82031,37.90097,1153.86169,3.05293,557.0,Den Haag
811,323883.125,45.49366,3294.47583,4.57273,557.0,Den Haag
812,162541.25,32.87217,2140.61377,6.24224,1372.0,Den Haag
813,545846.0,7.79406,2140.61377,3.19809,2530.0,Den Haag
814,1028596.8125,85.18389,402.10556,9.03786,2968.0,Den Haag
815,830266.3125,163.42639,402.10556,15.58136,1233.0,Den Haag
816,558338.875,454.358,402.10556,29.41327,1233.0,Den Haag
817,207191.15625,118.64246,0.0,36.82938,639.0,Den Haag
818,152198.75,119.58786,1713.43127,30.88467,2712.0,Den Haag
819,553815.0,17.91845,1713.43127,5.03033,9819.0,Den Haag
820,301431.1875,11.24836,1351.14502,8.03443,9196.0,Den Haag
821,552686.1875,75.92078,2797.04175,5.33432,700.0,Den Haag
822,439153.71875,123.78741,2797.04175,7.55691,453.0,Den Haag
823,559709.3125,146.54659,2797.04175,6.34406,310.0,Den Haag
824,299673.25,214.5428,2797.04175,22.35273,310.0,Den Haag
825,584965.25,274.19312,0.0,31.05092,377.0,Den Haag
826,778983.5,54.48881,0.0,16.31685,568.0,Den Haag
827,805762.4375,57.09565,534.81726,18.83278,754.0,Den Haag
828,741110.375,175.73932,534.81726,16.41617,919.0,Den Haag
829,797368.25,219.64107,0.0,25.28325,919.0,Den Haag
830,1706825.0,147.1217,67.09715,18.11586,726.0,Den Haag
831,294805.125,160.2112,353.92426,34.14076,454.0,Den Haag
832,258103.54688,198.92224,632.38086,21.89174,338.0,Den Haag
833,299670.28125,136.10728,632.38086,21.58027,318.0,Den Haag
834,463579.21875,425.17886,592.01672,50.64055,331.0,Den Haag
835,480467.15625,601.14655,75.74006,44.69505,331.0,Den Haag
836,363744.9375,499.9776,0.0,32.68753,332.0,Den Haag
